date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas,image_paths
84,0.433842,2014-11-16 - 2015-02-08,0.0,0.0,0.001588,0.000764,4.1e-05,0.008421,0.0,0.039348,0.000285,7.2e-05,0.003304,0.006131,0.003468,3.2e-05,1.4e-05,0.0,0.000288,1.4e-05,0.000108,1.4e-05,3e-05,0.00164,7.8e-05,1.4e-05,9.9e-05,0.02279,0.129355,0.000354,0.004619,0.005352,0.011818,0.000156,0.001176,0.00424,0.0,0.0,0.0,0.0,0.0,8.5e-05,1.4e-05,0.0,0.000425,0.0,0.000306,0.0,0.002404,0.000616,0.000156,0.000857,0.01093,0.018841,0.003285,0.000142,0.000828,0.006745,0.000115,0.0,0.000299,0.0,2.7e-05,0.000895,0.0,0.021931,0.01753,0.0,0.000365,0.003582,0.000971,0.007302,0.002418,0.005496,0.028408,0.0002,0.00113,0.0,4.1e-05,0.0,1.4e-05,0.0,0.0,0.0,0.0,2.1e-05,4.7e-05,0.0,0.0,4.1e-05,4.1e-05,1.4e-05,0.0,1.4e-05,0.000431,1.4e-05,0.0,0.0,0.000134,6.4e-05,0.0,0.0,0.0,0.0,0.000113,5e-05,0.000163,2.7e-05,0.0,0.0,0.041159,4.1e-05,0.0,1.4e-05,0.0,0.000142,5e-05,4.2e-05,0.0,0.0,0.0,0.0,0.000494,1.4e-05,1.4e-05,1.4e-05,0.008528,0.0,0.0,0.0,0.0,4.1e-05,0.000144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-16 - 2015-02-08.png
99,0.560196,2014-11-16 - 2015-02-23,0.0,0.0,2.1e-05,0.004947,0.0,0.009808,0.000109,0.147336,0.000347,0.000679,0.000186,0.002088,0.00011,5e-05,1.4e-05,0.0,0.005309,1.4e-05,9e-05,1.4e-05,7.1e-05,0.001654,7.8e-05,1.4e-05,9.9e-05,0.016137,0.11843,4.5e-05,0.000821,0.007815,0.004198,0.000802,0.000921,0.005474,0.0,0.0,0.0,0.0,0.0,8.5e-05,1.4e-05,0.0,0.000425,0.0,0.000173,0.0,0.001387,0.000572,0.000156,0.001294,0.006061,0.055568,0.013237,0.002426,0.000828,0.0059,0.002131,0.0,0.0005,0.0,1.4e-05,0.002652,0.0,0.0168,0.017418,0.0,0.002414,0.006046,0.001191,0.005729,0.00285,0.005496,0.028405,0.000565,0.001209,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,2.1e-05,9e-06,0.0,0.0,4.4e-05,0.0,1.4e-05,0.0,1.4e-05,6.4e-05,1.4e-05,0.0,0.000239,0.000134,6.4e-05,0.0,0.0,0.0,0.0,0.000134,5e-05,0.000163,1.4e-05,0.0,0.0,0.041094,0.0,0.0,1.4e-05,0.0,0.000142,5e-05,4.2e-05,0.0,0.0,0.0,0.0,2.1e-05,1.4e-05,1.4e-05,1.4e-05,0.008528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,./imgs/2014-11-16 - 2015-02-23.png
15,0.448154,2014-11-22 - 2014-12-07,0.0,0.0,0.019231,0.000965,0.0,0.001291,5.7e-05,0.036542,2.7e-05,0.000756,0.000522,0.013209,2.3e-05,6.6e-05,0.0,4.6e-05,0.000411,0.0,0.000265,9.2e-05,8.1e-05,0.001009,4.6e-05,0.000104,0.0,0.024879,0.055864,0.001063,0.002417,0.001403,0.010731,9.9e-05,0.036893,0.003281,0.0,3.5e-05,0.0,0.0,5.8e-05,0.0,5.8e-05,0.002032,2.3e-05,0.0,0.000853,0.0,0.002624,2.3e-05,5.8e-05,0.001061,0.046177,0.01551,0.022638,0.005201,0.0,0.003075,0.004033,6.6e-05,0.000642,0.002461,0.0,0.003797,0.0,0.016614,0.008044,0.000219,0.002544,0.002465,0.000479,0.05398,0.02278,0.006193,4.6e-05,0.001603,0.000525,0.0,0.0,0.0,4.6e-05,2.3e-05,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,2.7e-05,0.0,2.3e-05,0.000106,0.002364,0.0,2.3e-05,4.3e-05,0.0,0.0,8.1e-05,5.8e-05,3.5e-05,0.0,0.000191,0.0,0.000127,2.7e-05,0.0,0.0,0.002705,0.0,0.0,0.0,0.0,5.3e-05,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-11-22 - 2014-12-07.png
25,0.377605,2014-11-22 - 2014-12-17,0.0,1e-05,0.020618,0.000146,0.0,0.000492,6e-06,0.003947,1.7e-05,0.00065,0.000185,0.01052,0.00058,7.6e-05,0.000177,0.0,0.002973,0.0,0.003221,1e-05,0.000221,0.000751,3.4e-05,0.0,2e-05,0.01591,0.058876,0.000948,0.001686,0.000986,0.006826,0.000494,0.041018,0.00174,0.0,0.0,0.0,0.0,1e-05,0.0,8.9e-05,0.002032,0.0,0.0,0.000443,0.0,0.001219,0.0,0.0,0.001352,0.024539,0.01663,0.022325,0.006098,0.0,0.02119,0.003813,6.6e-05,0.000514,0.002484,0.0,0.003913,0.0,0.001372,0.00083,0.0,0.002681,0.00294,0.000811,0.066408,0.003987,0.009569,4.4e-05,0.000756,0.000384,0.0,2e-05,0.0,3.4e-05,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.0,1.5e-05,2.7e-05,0.0,0.0,8.6e-05,0.0023,0.0,0.0,5.6e-05,1e-05,1e-05,0.000192,0.0,1e-05,0.0,0.000262,5.4e-05,6.4e-05,2.7e-05,0.0,0.0,3.4e-05,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2014-12-17.png
45,0.54009,2014-11-22 - 2015-01-06,5e-05,0.0,0.022379,0.000113,1.5e-05,0.011802,6.3e-05,0.012911,0.000341,0.000498,0.000651,0.015516,0.011532,0.000164,0.0,0.0,0.000101,0.000376,5.4e-05,0.0,5.4e-05,0.001276,8e-06,7.4e-05,0.000271,0.033775,0.054021,0.001169,0.002933,0.003249,0.01933,0.000228,0.036217,0.003023,0.0,8e-06,0.0,8e-06,5.4e-05,0.028335,1.5e-05,0.002032,0.000116,0.001243,0.000112,0.0,0.002612,0.000186,3.1e-05,0.001204,0.035348,0.047817,0.008856,0.001115,0.001073,0.007903,0.002729,5.8e-05,0.0005,0.002465,1.5e-05,0.001332,8.5e-05,0.037758,0.001037,3.1e-05,0.002509,0.004385,0.002221,0.079732,0.004573,0.015838,0.000751,7.9e-05,0.000547,6.2e-05,8e-06,0.0,1.2e-05,0.0,0.0,0.0,0.0,1e-05,8e-06,1.5e-05,0.0,1.5e-05,2.7e-05,4.6e-05,1.5e-05,9.8e-05,0.002364,8e-06,1.2e-05,0.000131,0.0,1.2e-05,1.5e-05,8e-06,0.0,0.0,0.000306,8e-06,7.4e-05,2.7e-05,0.0,0.0,0.003116,0.0,1.5e-05,0.000124,0.000592,6.7e-05,1.9e-05,0.000209,3.5e-05,8e-06,0.000778,5.8e-05,0.000244,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2015-01-06.png
53,0.798421,2014-11-22 - 2015-01-14,0.000269,0.000152,0.022038,0.000334,0.000176,0.013364,1.4e-05,0.018471,0.000617,0.002563,0.000681,0.017474,0.007378,0.000176,2.3e-05,0.000937,0.003322,0.014111,5.9e-05,2.3e-05,2.3e-05,0.001177,2.3e-05,4.7e-05,0.000609,0.056503,0.191984,0.003132,0.00321,0.004554,0.020326,0.000125,0.059062,0.006466,0.000375,2.3e-05,0.000176,0.000187,2.3e-05,0.001534,0.000105,0.001997,4.7e-05,2.3e-05,7e-05,0.000105,0.001815,0.000187,3.5e-05,0.002131,0.045189,0.055216,0.004918,0.005235,0.000281,0.028753,0.00271,4.3e-05,4.3e-05,0.002461,3.5e-05,4.2e-05,8.2e-05,0.079007,0.001787,0.000105,0.010056,0.008974,0.000592,0.07329,0.005433,0.000714,0.006862,9.6e-05,0.000562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.000106,0.002364,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000306,0.0,0.0,2.7e-05,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2015-01-14.png
64,0.742136,2014-11-22 - 2015-01-25,0.000104,0.0,0.012533,0.001001,0.0,0.022792,2.8e-05,0.063562,0.000103,0.000582,0.001126,0.017132,0.065694,0.000199,0.0,0.0,0.002095,0.0,0.0,0.000208,5.2e-05,0.000397,0.000208,0.000104,0.0,0.01795,0.193153,0.001101,0.003322,0.007518,0.042491,0.000558,0.039295,0.001265,0.0,0.0,0.0,0.0,5.2e-05,0.0,5.2e-05,0.002032,0.0,0.0,0.0,0.0,0.001493,0.0,0.0,0.001587,0.060192,0.046554,0.0,0.0,0.0,0.0031,0.002909,6.6e-05,0.001768,0.002484,0.0,0.000159,0.0,0.018915,0.00251,0.0,0.005835,0.005062,0.000194,0.079873,0.00406,0.00039,0.0,6.1e-05,0.000252,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.0,0.0,1e-06,5.2e-05,0.0,0.0,5.2e-05,2.7e-05,0.0,0.0,0.000106,0.002286,0.0,0.0,6.6e-05,0.0,5.2e-05,0.0,5.2e-05,7.8e-05,0.000104,4.6e-05,0.000104,7.8e-05,7.7e-05,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2015-01-25.png
78,0.333084,2014-11-22 - 2015-02-08,0.0,0.0,0.01816,0.000289,4.1e-05,0.008554,8e-05,0.017213,3.5e-05,0.000114,0.002868,0.01095,0.003709,0.000117,0.0,0.0,0.003033,0.0,4.1e-05,0.0,4.1e-05,0.00181,0.0,0.0,0.0,0.004883,0.038497,0.000449,0.002066,0.001939,0.008549,0.000558,0.039341,0.001191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002032,0.0,0.0,4.1e-05,0.0,0.000238,0.0,0.0,0.000742,0.033557,0.034315,6.2e-05,0.0,0.0,0.005041,0.00227,6.6e-05,0.000261,0.002484,4.1e-05,0.000913,0.0,0.019771,0.004679,0.0,0.000472,0.002636,0.000702,0.042368,0.007333,0.000392,4.1e-05,0.000111,0.000254,0.0,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,8.2e-05,0.0,0.0,4.1e-05,1.4e-05,0.0,0.0,0.000106,0.001869,0.0,0.0,6.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,1.4e-05,0.0,0.0,4e-05,4.1e-05,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000515,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,3.9e-05,0.000144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2015-02-08.png
93,0.500186,2014-11-22 - 2015-02-23,0.0,0.0,0.019727,0.006,0.0,0.009675,2.9e-05,0.125201,2.7e-05,0.000493,0.00025,0.014993,0.000131,0.000199,0.0,0.0,0.001988,0.0,0.000239,0.0,0.0,0.001484,0.0,0.0,0.0,0.011536,0.049422,0.00014,0.003374,0.004402,0.007467,0.0004,0.039596,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002032,0.0,0.0,0.000174,0.0,0.001255,4.4e-05,0.0,0.000305,0.038426,0.040094,0.016584,0.002568,0.0,0.017686,0.000254,6.6e-05,6e-05,0.002484,0.0,0.00267,0.0,0.01464,0.004791,0.0,0.003251,0.000172,0.000482,0.043941,0.002065,0.000392,4.4e-05,0.000654,0.000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,4.4e-05,0.0,0.0,4.4e-05,2.7e-05,0.0,0.0,0.000106,0.002364,0.0,0.0,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.000306,0.0,0.0,2.7e-05,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.001076,0.002577,0.000239,0.000638,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,./imgs/2014-11-22 - 2015-02-23.png
10,0.192057,2014-12-07 - 2014-12-17,0.0,1e-05,0.001387,0.001111,0.0,0.000799,5.1e-05,0.032595,1e-05,0.000106,0.000337,0.002689,0.000557,1e-05,0.000177,4.6e-05,0.003384,0.0,0.002956,8.2e-05,0.00014,0.000258,1.2e-05,0.000104,2e-05,0.008969,0.003012,0.000115,0.004103,0.000417,0.003905,0.000593,0.004125,0.001541,0.0,3.5e-05,0.0,0.0,4.8e-05,0.0,3.1e-05,0.0,2.3e-05,0.0,0.00041,0.0,0.001405,2.3e-05,5.8e-05,0.000291,0.021638,0.00112,0.000313,0.000897,0.0,0.018115,0.00022,0.0,0.000128,2.3e-05,0.0,0.000116,0.0,0.017986,0.007214,0.000219,0.000137,0.000475,0.000332,0.012428,0.026767,0.003376,2e-06,0.000847,0.000141,0.0,2e-05,0.0,1.2e-05,2.3e-05,0.0,0.0,0.0,1.3e-05,0.0,0.0,0.0,1.5e-05,0.0,0.0,2.3e-05,2e-05,6.4e-05,0.0,2.3e-05,1.3e-05,1e-05,1e-05,0.000111,5.8e-05,2.5e-05,0.0,7.1e-05,5.4e-05,6.3e-05,0.0,0.0,0.0,0.002671,0.0,0.0,0.0,0.0,1e-05,4.6e-05,0.0,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2014-12-17.png
30,0.32114,2014-12-07 - 2015-01-06,5e-05,0.0,0.003148,0.000852,1.5e-05,0.010511,0.00012,0.023631,0.000368,0.000258,0.000129,0.002307,0.011509,0.00023,0.0,4.6e-05,0.00031,0.000376,0.000211,9.2e-05,2.7e-05,0.000267,3.8e-05,3e-05,0.000271,0.008896,0.001843,0.000106,0.000516,0.004652,0.008599,0.000129,0.000676,0.000258,0.0,2.7e-05,0.0,8e-06,4e-06,0.028335,4.3e-05,0.0,9.3e-05,0.001243,0.000741,0.0,1.2e-05,0.000163,2.7e-05,0.000143,0.010829,0.032307,0.013782,0.004086,0.001073,0.004828,0.001304,8e-06,0.000142,4e-06,1.5e-05,0.002465,8.5e-05,0.054372,0.007007,0.000188,0.005053,0.00192,0.001742,0.025752,0.027353,0.009645,0.000705,0.001524,2.2e-05,6.2e-05,8e-06,0.0,3.4e-05,2.3e-05,0.0,0.0,0.0,2e-05,8e-06,1.5e-05,0.0,1.5e-05,0.0,4.6e-05,8e-06,8e-06,0.0,8e-06,1.1e-05,0.000174,0.0,1.2e-05,6.6e-05,5e-05,3.5e-05,0.0,0.000115,8e-06,5.3e-05,0.0,0.0,0.0,0.000411,0.0,1.5e-05,0.000124,0.000592,0.00012,2.7e-05,0.000209,3.5e-05,8e-06,0.000778,5.8e-05,0.000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2015-01-06.png
38,0.642997,2014-12-07 - 2015-01-14,0.000269,0.000152,0.002807,0.000631,0.000176,0.012073,7.1e-05,0.018071,0.000644,0.003319,0.000159,0.004265,0.007355,0.000242,2.3e-05,0.000891,0.003733,0.014111,0.000206,6.9e-05,5.8e-05,0.000168,2.3e-05,5.7e-05,0.000609,0.031624,0.13612,0.002069,0.000793,0.005957,0.009595,0.000224,0.095955,0.003185,0.000375,1.2e-05,0.000176,0.000187,3.5e-05,0.001534,4.7e-05,3.5e-05,2.4e-05,2.3e-05,0.000783,0.000105,0.000809,0.000164,2.3e-05,0.00107,0.000988,0.039706,0.01772,3.4e-05,0.000281,0.025678,0.006743,2.3e-05,0.000599,0.0,3.5e-05,0.003839,8.2e-05,0.095621,0.006257,0.000114,0.0126,0.006509,0.000113,0.01931,0.028213,0.005479,0.006816,0.001507,3.7e-05,0.0,0.0,0.0,4.6e-05,2.3e-05,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,2.3e-05,2.3e-05,0.0,0.0,8.1e-05,5.8e-05,3.5e-05,0.0,0.000115,0.0,0.000127,0.0,0.0,0.0,0.002745,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2015-01-14.png
49,0.62513,2014-12-07 - 2015-01-25,0.000104,0.0,0.006698,3.6e-05,0.0,0.024083,2.9e-05,0.100104,0.00013,0.000174,0.001648,0.003923,0.065671,0.000265,0.0,4.6e-05,0.002506,0.0,0.000265,0.000116,2.9e-05,0.001406,0.000162,0.0,0.0,0.006929,0.137289,3.8e-05,0.000905,0.008921,0.053222,0.000657,0.002402,0.002016,0.0,3.5e-05,0.0,0.0,6e-06,0.0,6e-06,0.0,2.3e-05,0.0,0.000853,0.0,0.004117,2.3e-05,5.8e-05,0.000526,0.014015,0.062064,0.022638,0.005201,0.0,2.5e-05,0.006942,0.0,0.001126,2.3e-05,0.0,0.003956,0.0,0.002301,0.005534,0.000219,0.008379,0.002597,0.000285,0.025893,0.02684,0.005803,4.6e-05,0.001542,0.000273,0.0,0.0,0.0,6e-06,2.3e-05,0.0,0.0,0.0,2.9e-05,5.2e-05,0.0,0.0,5.2e-05,0.0,0.0,2.3e-05,0.0,7.8e-05,0.0,2.3e-05,2.3e-05,0.0,5.2e-05,8.1e-05,6e-06,4.3e-05,0.000104,0.000145,0.000104,4.9e-05,0.000104,0.0,0.0,0.002745,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2015-01-25.png
63,0.319964,2014-12-07 - 2015-02-08,0.0,0.0,0.001071,0.000676,4.1e-05,0.009845,2.3e-05,0.053755,6.2e-05,0.00087,0.00339,0.002259,0.003686,0.000183,0.0,4.6e-05,0.003444,0.0,0.000224,9.2e-05,4e-05,0.002819,4.6e-05,0.000104,0.0,0.019996,0.017367,0.000614,0.004483,0.000536,0.01928,0.000657,0.002448,0.00209,0.0,3.5e-05,0.0,0.0,5.8e-05,0.0,5.8e-05,0.0,2.3e-05,0.0,0.000812,0.0,0.002386,2.3e-05,5.8e-05,0.000319,0.01262,0.049825,0.022576,0.005201,0.0,0.001966,0.006303,0.0,0.000381,2.3e-05,4.1e-05,0.002884,0.0,0.003157,0.003365,0.000219,0.002072,0.000171,0.000223,0.011612,0.030113,0.005801,5e-06,0.001714,0.000779,0.0,4.1e-05,0.0,4.6e-05,2.3e-05,0.0,0.0,0.0,2.3e-05,8.2e-05,0.0,0.0,4.1e-05,4.1e-05,0.0,2.3e-05,0.0,0.000495,0.0,2.3e-05,2.3e-05,0.0,0.0,8.1e-05,5.8e-05,3.5e-05,0.0,0.000132,0.0,0.000127,4.1e-05,0.0,0.0,0.002745,4.1e-05,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.000515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2015-02-08.png
78,0.334592,2014-12-07 - 2015-02-23,0.0,0.0,0.000496,0.005035,0.0,0.008384,8.6e-05,0.161743,0.0,0.000263,0.000272,0.001784,0.000108,0.000265,0.0,4.6e-05,0.001577,0.0,2.6e-05,9.2e-05,8.1e-05,0.000475,4.6e-05,0.000104,0.0,0.013343,0.006442,0.000923,0.000957,0.002999,0.003264,0.000301,0.002703,0.003324,0.0,3.5e-05,0.0,0.0,5.8e-05,0.0,5.8e-05,0.0,2.3e-05,0.0,0.000679,0.0,0.001369,2.1e-05,5.8e-05,0.000756,0.007751,0.024584,0.006054,0.002633,0.0,0.014611,0.004287,0.0,0.000582,2.3e-05,0.0,0.001127,0.0,0.001974,0.003253,0.000219,0.000707,0.002293,3e-06,0.010039,0.024845,0.005801,2e-06,0.000949,0.000858,0.0,0.0,0.0,4.6e-05,2.3e-05,0.0,0.0,0.0,2.3e-05,4.4e-05,0.0,0.0,4.4e-05,0.0,0.0,2.3e-05,0.0,0.0,0.0,2.3e-05,0.000216,0.0,0.0,8.1e-05,5.8e-05,3.5e-05,0.0,0.000115,0.0,0.000127,0.0,0.0,0.0,0.00268,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.00015,0.0,0.0,0.0,./imgs/2014-12-07 - 2015-02-23.png
20,0.281531,2014-12-17 - 2015-01-06,5e-05,1e-05,0.001761,0.000259,1.5e-05,0.01131,6.9e-05,0.008964,0.000358,0.000152,0.000466,0.004996,0.010952,0.00024,0.000177,0.0,0.003074,0.000376,0.003167,1e-05,0.000167,0.000525,2.6e-05,7.4e-05,0.000251,0.017865,0.004855,0.000221,0.004619,0.004235,0.012504,0.000722,0.004801,0.001283,0.0,8e-06,0.0,8e-06,4.4e-05,0.028335,7.4e-05,0.0,0.000116,0.001243,0.000331,0.0,0.001393,0.000186,3.1e-05,0.000148,0.010809,0.031187,0.013469,0.004983,0.001073,0.013287,0.001084,8e-06,1.4e-05,1.9e-05,1.5e-05,0.002581,8.5e-05,0.036386,0.000207,3.1e-05,0.00519,0.001445,0.00141,0.013324,0.000586,0.006269,0.000707,0.000677,0.000163,6.2e-05,1.2e-05,0.0,2.2e-05,0.0,0.0,0.0,0.0,3.3e-05,8e-06,1.5e-05,0.0,0.0,0.0,4.6e-05,1.5e-05,1.2e-05,6.4e-05,8e-06,1.2e-05,0.000187,1e-05,2e-06,0.000177,8e-06,1e-05,0.0,4.4e-05,4.6e-05,1e-05,0.0,0.0,0.0,0.003082,0.0,1.5e-05,0.000124,0.000592,0.00011,1.9e-05,0.000209,9e-06,8e-06,0.000778,5.8e-05,0.000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-12-17 - 2015-01-06.png
28,0.59742,2014-12-17 - 2015-01-14,0.000269,0.000142,0.00142,0.00048,0.000176,0.012872,2e-05,0.014524,0.000634,0.003213,0.000496,0.006954,0.006798,0.000252,0.000154,0.000937,0.000349,0.014111,0.003162,1.3e-05,0.000198,0.000426,1.1e-05,4.7e-05,0.000589,0.040593,0.133108,0.002184,0.004896,0.00554,0.0135,0.000369,0.10008,0.004726,0.000375,2.3e-05,0.000176,0.000187,1.3e-05,0.001534,1.6e-05,3.5e-05,4.7e-05,2.3e-05,0.000373,0.000105,0.000596,0.000187,3.5e-05,0.000779,0.02065,0.038586,0.017407,0.000863,0.000281,0.007563,0.006523,2.3e-05,0.000471,2.3e-05,3.5e-05,0.003955,8.2e-05,0.077635,0.000957,0.000105,0.012737,0.006034,0.000219,0.006882,0.001446,0.008855,0.006818,0.00066,0.000178,0.0,2e-05,0.0,3.4e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.0,2e-05,6.4e-05,0.0,0.0,1e-05,1e-05,1e-05,0.000192,0.0,1e-05,0.0,4.4e-05,5.4e-05,6.4e-05,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,4.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,./imgs/2014-12-17 - 2015-01-14.png
