date.difference,mag.dist,date.diff,Hydrogenoanaerobacterium,Granulicatella,Coprococcus,Phascolarctobacterium,Victivallis,Dorea,Desulfosporosinus,Ruminococcus,Peptostreptococcus,Sarcina,Marvinbryantia,Subdoligranulum,Akkermansia,Veillonella,Campylobacter,Tetragenococcus,Dialister,Pantoea,Pseudomonas,Enterorhabdus,Christensenella,Collinsella,Candidatus.Arthromitus,Bacillus,Gemella,Parabacteroides,Faecalibacterium,Anaerotruncus,Streptococcus,Alistipes,Anaerostipes,Anaerosporobacter,Clostridium,Butyricimonas,Coprobacillus,Holdemania,Alkalispirillum,Macellibacteroides,Propionispora,Enterobacter,Peptococcus,Finegoldia,Escherichia,Klebsiella,Oscillibacter,Halorhodospira,Lactobacillus,Serratia,Shigella,Bilophila,Pseudobutyrivibrio,Blautia,Morganella,Providencia,Salmonella,Eubacterium,Sutterella,Peptoniphilus,Adlercreutzia,Corynebacterium,Parvimonas,Parasutterella,Tatumella,Bacteroides,Butyrivibrio,Flavonifractor,Barnesiella,Desulfovibrio,Prevotella,Roseburia,Lachnospira,Thalassospira,Pectobacterium,Acetitomaculum,Odoribacter,Mannheimia,Gordonibacter,Leuconostoc,Paludibacter,Sporobacter,Aquisalimonas,Aggregatibacter,Sporomusa,Moryella,Actinomyces,Gardnerella,Eikenella,Oribacterium,Erysipelatoclostridium,Varibaculum,Oscillospira,Actinobacillus,Bifidobacterium,Haemophilus,Anaerofilum,Paenibacillus,Fusobacterium,Megasphaera,Herbaspirillum,Papillibacter,Johnsonella,Thiothrix,Enorma,Porphyromonas,Dysgonomonas,Olsenella,Flavobacterium,Enterococcus,Cronobacter,Intestinimonas,Pediococcus,Shuttleworthia,Alicyclobacillus,Robinsoniella,Erwinia,Citrobacter,Chromobacterium,Plesiomonas,Aeromonas,Anaerococcus,Candidatus.Armantifilum,Flexibacter,Devosia,Chryseobacterium,Planifilum,Turicibacter,Anaeroplasma,Natranaerovirga,Howardella,Brevundimonas,Cellvibrio,Lonsdalea,Rahnella,Hafnia,Yersinia,Francisella,Methylobacter,Rhodobacter,Dechloromarinus,Ewingella,Thermus,Nitrosomonas
99,0.325298,2013-12-14 - 2014-03-23,2.83838383838384e-06,0,4.71010101010101e-05,4.57171717171717e-05,3.61616161616162e-06,3.85858585858586e-05,0,0.000990060606060606,1.27272727272727e-06,1.45454545454545e-06,8.38383838383838e-06,2.43737373737374e-05,1.06565656565657e-05,3.33333333333333e-06,6.06060606060606e-08,0,1.01717171717172e-05,2.03030303030303e-06,1.81818181818182e-07,0,2.88888888888889e-06,5.97979797979798e-06,0,3.33333333333333e-07,9.6969696969697e-07,6.14545454545454e-05,0.000798646464646465,1.4989898989899e-05,1.14141414141414e-06,1.79797979797979e-06,3.61414141414141e-05,7.72727272727273e-06,5.52828282828283e-05,8.25252525252525e-06,9.6969696969697e-07,4.3030303030303e-06,8.58585858585859e-07,0,0,1.21212121212121e-06,3.38383838383838e-06,1.21212121212121e-07,2.21212121212121e-06,6.06060606060606e-08,4.73737373737374e-06,0,9.1010101010101e-06,3.66666666666667e-06,3.93939393939394e-07,3.95959595959596e-06,4.01717171717172e-05,0.000159464646464646,2.42424242424242e-07,0,1.3030303030303e-06,8.28888888888889e-05,1.87979797979798e-05,6.06060606060606e-08,2.16161616161616e-06,0,0,2.36969696969697e-05,0,0.000487111111111111,6.51515151515152e-06,5.45454545454545e-07,1.13333333333333e-05,7.73737373737374e-06,4.54545454545455e-07,0.000126010101010101,7.49494949494951e-06,2.92020202020202e-05,9.72727272727273e-06,2.93939393939394e-06,1.17878787878788e-05,3.63636363636364e-07,0,0,2.42424242424242e-07,5.45454545454545e-07,0,6.06060606060606e-08,0,3.57575757575758e-06,2.62626262626263e-07,1.13333333333333e-05,0,0,6.06060606060606e-08,0,6.06060606060606e-08,3.03030303030303e-07,9.09090909090909e-08,9.09090909090909e-08,1.81818181818182e-07,2.42424242424242e-07,8.18181818181818e-07,6.06060606060606e-07,3.36363636363636e-06,3.63636363636364e-07,0,0,0,2.12121212121212e-07,0,0,0,0,6.02020202020215e-06,6.06060606060606e-08,0,0,0,0,0,0,1.51515151515152e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48484848484848e-06,5.27272727272727e-06,0,0,0,0,0
141,0.505731,2013-12-14 - 2014-05-04,1e-06,3.04964539007092e-07,7.70141843971631e-05,2.15106382978723e-05,2.94326241134752e-06,2.46808510638298e-05,2.5531914893617e-07,0.000300624113475177,0.000128127659574468,7.30496453900709e-07,6.58156028368794e-06,3.84751773049645e-05,9.83687943262411e-06,6.09929078014184e-07,4.9645390070922e-08,0,5.21276595744681e-06,1.09929078014184e-06,1.56028368794326e-07,1.63120567375887e-07,1.0354609929078e-06,8.13475177304965e-06,0,2.34042553191489e-07,3.12198581560284e-05,0.000103262411347518,0.000168070921985816,1.33404255319149e-05,2.22127659574468e-05,4.51985815602837e-05,8.36524822695035e-05,9.21985815602837e-08,0.00102463829787234,2.03191489361702e-05,1.72340425531915e-06,2.83687943262411e-06,4.9645390070922e-08,0,0,5.24822695035461e-07,7.80141843971631e-08,3.33333333333333e-07,1.82269503546099e-06,4.25531914893617e-08,1.34751773049646e-07,0,3.05460992907801e-05,1.41843971631206e-06,2.26950354609929e-07,4.86524822695035e-06,7.63333333333333e-05,3.81489361702128e-05,2.19148936170213e-06,0,8.01418439716312e-07,0.000141446808510638,1.06879432624113e-05,5.63120567375887e-06,2.02127659574468e-06,3.47517730496454e-07,8.78014184397163e-06,2.05673758865248e-06,0,0.000319737588652482,2.49929078014184e-05,1.81560283687943e-06,1.61063829787234e-05,4.66666666666666e-06,1.0354609929078e-06,0.000161489361702128,1.42056737588652e-05,0.000122255319148936,3.41843971631206e-06,8.15602836879433e-07,1.38581560283688e-05,2.40425531914894e-06,7.02127659574468e-07,0,1.20567375886525e-07,3.82978723404255e-07,0,4.25531914893617e-08,0,8.04255319148936e-06,9.9290780141844e-07,7.95744680851064e-06,1.14184397163121e-06,3.04964539007092e-07,7.02127659574468e-07,4.50354609929078e-06,4.25531914893617e-07,2.76595744680851e-07,6.80851063829787e-07,6.59574468085106e-07,2.69503546099291e-07,9.9290780141844e-08,4.63120567375886e-06,1.0177304964539e-05,5.74468085106383e-07,0,0,0,0,8.08510638297872e-07,0,0,4.9645390070922e-08,0,0.000372212765957447,2.4113475177305e-07,5.1063829787234e-07,0,0,7.09219858156028e-08,0,0,1.77304964539007e-07,0,0,5.60283687943262e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25531914893617e-08,3.70212765957447e-06,0,0,0,0,0
184,0.572569,2013-12-14 - 2014-06-16,9.78260869565217e-08,0,5.61413043478261e-05,2.85434782608696e-05,2.03804347826087e-06,1.38315217391304e-05,0,0.000673576086956522,6.84782608695652e-07,1.03260869565217e-07,2.04347826086957e-06,2.49619565217391e-05,3.83695652173913e-06,3.20652173913043e-07,3.26086956521739e-08,0,2.72826086956522e-06,9.29347826086957e-07,4.34782608695652e-08,5.43478260869565e-08,8.04347826086957e-07,2.55434782608697e-07,0,1.79347826086957e-07,5.21739130434783e-07,8.38478260869565e-05,0.00054779347826087,1.17336956521739e-05,2.85869565217391e-06,3.67771739130435e-05,7.73152173913044e-05,1.71195652173913e-06,1.84076086956522e-05,1.45108695652174e-05,5.21739130434783e-07,2.04347826086957e-06,5.43478260869565e-08,0,0,5.70652173913044e-07,9.83695652173913e-07,1.08695652173913e-08,1.55978260869565e-06,3.26086956521739e-08,2.40760869565217e-06,8.15217391304348e-08,2.42119565217391e-05,2.55978260869565e-06,2.1195652173913e-07,8.21195652173913e-06,2.33695652173913e-06,0.000170701086956522,1.30434782608696e-07,0,5.92391304347826e-07,0.000115755434782609,1.39130434782609e-06,3.26086956521739e-08,1.55434782608696e-06,1.35869565217391e-07,5.43478260869565e-08,3.15217391304347e-07,0,0.000331902173913043,2.11467391304348e-05,8.69565217391304e-08,5.33152173913044e-06,1.22119565217391e-05,3.53260869565217e-07,9.66956521739131e-05,0.000132983695652174,8.38260869565217e-05,3.65760869565217e-06,2.8695652173913e-06,1.12445652173913e-05,1.95652173913043e-07,5.43478260869565e-08,0,1.30434782608696e-07,2.93478260869565e-07,0,3.26086956521739e-08,0,1.81521739130435e-06,1.68478260869565e-07,5.58152173913043e-06,0,0,1.84782608695652e-07,0,7.60869565217391e-08,1.6304347826087e-07,5.43478260869566e-09,4.89130434782609e-08,1.19565217391304e-07,1.30434782608696e-07,4.40217391304348e-07,3.26086956521739e-07,3.26086956521739e-08,1.30434782608696e-07,0,0,0,1.14130434782609e-07,0,0,0,1.33152173913043e-06,0.00045125,7.60869565217391e-08,0,4.34782608695652e-07,0,0,0,1.08695652173913e-07,8.15217391304348e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15217391304348e-08,0,0,0,3.26086956521739e-08,2.83695652173913e-06,5.43478260869565e-08,0,0,0,0
240,0.501107,2013-12-14 - 2014-08-11,2.625e-07,0,5.16208333333333e-05,3.00708333333333e-05,1.8125e-06,3.48916666666667e-05,0,0.000160716666666667,1.75e-07,3.37666666666667e-05,3.68333333333333e-06,8.85416666666667e-06,2.19083333333333e-05,5.375e-07,2.5e-08,1.05e-06,1.08875e-05,1.28375e-05,7.5e-08,1.05e-06,1.2e-06,3.70833333333334e-07,0,1.375e-07,6.2625e-06,2.27083333333333e-05,0.0001356,1.32e-05,1.51333333333333e-05,1.84125e-05,4.03708333333333e-05,0,2.75583333333333e-05,1.11291666666667e-05,4e-07,1.775e-06,1.25e-07,0,0,5e-07,3.75e-08,1e-06,1.55e-06,2.5e-08,3.29166666666667e-07,0,1.98541666666667e-05,2.15e-06,1.625e-07,7.1625e-06,5.04166666666666e-06,0.0003263125,6e-07,0,6.475e-06,4.83916666666667e-05,1.625e-07,2.5e-08,4.68333333333333e-06,0,1.3325e-05,6.325e-06,0,0.0002267875,6.76666666666667e-06,2.25e-07,2.15416666666667e-06,1.85125e-05,1.21666666666667e-06,1.05541666666667e-05,3.75916666666667e-05,6.28416666666667e-05,1.73791666666667e-05,1.40416666666667e-06,2.53333333333333e-06,1.52791666666667e-05,0,0,2.70416666666667e-06,2.25e-07,0,2.5e-08,0,1.475e-06,2.125e-07,4.675e-06,0,0,2.5e-08,0,2.5e-08,1.25e-07,3.75e-08,3.75e-08,7.5e-08,1e-07,8.42916666666667e-06,2.5e-07,5.25e-07,1.5e-07,0,0,0,8.75e-08,0,0,7e-07,0,0.000547708333333333,2.5e-08,0,0,0,0,0,0,6.25e-08,0,0,7e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-07,2.5e-08,2.175e-06,0,0,0,0,7e-07
251,0.348186,2013-12-14 - 2014-08-22,7.96812749003984e-08,0,2.53864541832669e-05,1.41035856573705e-06,4.06374501992032e-07,1.59362549800749e-08,1.15537848605578e-07,0.000194286852589641,5.0199203187251e-07,1.84860557768924e-06,4.7609561752988e-06,8.90438247011952e-06,2.51155378486056e-05,2.94820717131474e-07,2.39043824701195e-08,0,1.53784860557769e-06,2.82868525896414e-07,7.17131474103586e-08,1.15537848605578e-07,9.16334661354582e-07,9.15537848605578e-06,0,1.31474103585657e-07,3.82470119521912e-07,7.36852589641434e-05,0.000138374501992032,1.36812749003984e-05,3.35458167330677e-06,2.00796812749004e-06,7.70916334661355e-05,5.1792828685259e-07,3.01035856573705e-05,1.58844621513944e-05,3.82470119521912e-07,1.58167330677291e-06,1.19521912350598e-07,0,1.15537848605578e-07,4.7808764940239e-07,3.58565737051793e-08,4.7808764940239e-08,1.19521912350598e-06,2.39043824701195e-08,1.63346613545817e-07,0,1.89840637450199e-05,3.06772908366534e-07,1.55378486055777e-07,1.74900398406375e-06,5.79561752988048e-05,7.70756972111554e-05,9.56175298804781e-08,0,2.82868525896414e-07,3.24860557768924e-05,5.1394422310757e-07,2.39043824701195e-08,2.60956175298805e-06,0,0,5.93227091633466e-06,0,0.000172342629482072,2.51115537848606e-05,9.9601593625498e-08,4.35059760956175e-06,1.12709163346614e-05,2.82868525896414e-07,5.00677290836653e-05,2.88685258964143e-05,2.34621513944223e-05,1.93466135458167e-05,8.28685258964143e-07,3.58565737051793e-06,1.43426294820717e-07,0,0,1.99203187250996e-08,2.15139442231076e-07,0,2.39043824701195e-08,0,1.41035856573705e-06,8.36653386454183e-08,3.37450199203187e-06,0,0,2.39043824701195e-08,0,2.39043824701195e-08,1.19521912350598e-07,9.44223107569721e-07,3.58565737051793e-08,7.17131474103586e-08,9.56175298804781e-08,2.07171314741036e-07,2.39043824701195e-07,5.0199203187251e-07,1.43426294820717e-07,0,0,0,3.18725099601594e-08,1.71314741035857e-07,0,0,1.15537848605578e-07,0.000204231075697211,2.39043824701195e-08,0,0,0,0,2.86852589641434e-07,0,5.97609561752988e-08,0,0,0,1.15537848605578e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39043824701195e-08,2.0796812749004e-06,0,0,0,0,0
254,0.319011,2013-12-14 - 2014-08-25,2.48031496062992e-07,0,4.44881889763781e-07,4.99173228346457e-05,1.71259842519685e-06,1.7488188976378e-05,0,7.95275590551182e-06,5.05118110236221e-06,6.7755905511811e-06,4.64566929133858e-06,4.01968503937008e-06,2.27755905511811e-05,5.07874015748031e-07,2.36220472440945e-08,0,2.70472440944882e-06,6.67007874015748e-05,3.97637795275591e-07,0,1.13385826771654e-06,1.82874015748032e-05,0,1.2992125984252e-07,1.41732283464567e-07,1.76377952755906e-05,0.000378358267716535,9.27165354330709e-06,1.48818897637795e-06,1.21023622047244e-05,7.18503937007874e-06,0,4.40551181102362e-06,7.82677165354331e-06,1.41732283464567e-07,1.51968503937008e-06,1.18110236220472e-07,0,4.68503937007874e-07,2.08543307086614e-05,1.22047244094488e-07,4.7244094488189e-08,1.22834645669291e-06,2.1259842519685e-07,1.01574803149606e-06,3.11023622047244e-07,1.8759842519685e-05,1.8740157480315e-06,3.93700787401576e-09,6.91732283464567e-06,2.60551181102362e-05,2.75590551181105e-08,1.41732283464567e-07,0,1.18110236220472e-07,9.25590551181102e-05,1.63661417322835e-05,2.36220472440945e-08,2.20866141732283e-06,0,0,2.46062992125984e-06,0,0.000114267716535433,2.59566929133858e-05,2.1259842519685e-07,1.46535433070866e-05,8.69291338582677e-06,1.77165354330709e-07,5.77165354330709e-05,3.0988188976378e-05,7.02322834645669e-05,1.04251968503937e-05,3.54330708661417e-08,4.25196850393701e-07,1.41732283464567e-07,0,0,9.4488188976378e-08,2.1259842519685e-07,0,2.36220472440945e-08,0,1.39370078740157e-06,2.67716535433071e-07,4.41732283464567e-06,0,0,2.36220472440945e-08,0,2.36220472440945e-08,1.92913385826772e-07,3.54330708661417e-08,3.54330708661417e-08,7.08661417322835e-08,9.4488188976378e-08,3.18897637795276e-07,3.89763779527559e-07,2.59842519685039e-07,1.41732283464567e-07,0,0,0,8.26771653543307e-08,0,0,3.11023622047244e-07,5.47244094488189e-07,6.75669291338583e-05,2.36220472440945e-08,0,0,0,0,0,0,5.90551181102362e-08,1.5748031496063e-07,0,0,0,0,0,0,0,0,0,0,0,3.11023622047244e-07,0,0,0,0,0,2.36220472440945e-08,2.05511811023622e-06,0,0,0,0,0
288,0.460917,2013-12-14 - 2014-09-28,2.1875e-07,0,5.96875e-06,2.05694444444444e-05,1.34722222222222e-06,1.43020833333333e-05,0,8.703125e-05,4.375e-07,4.40972222222222e-06,3.48958333333333e-06,2.69444444444445e-06,2.00381944444444e-05,2.63888888888889e-07,7.98611111111111e-08,0,4.46180555555556e-06,5.76388888888889e-07,8.125e-07,0,9.20138888888889e-07,4.58333333333334e-07,2.84722222222222e-07,1.14583333333333e-07,3.33333333333333e-07,5.84131944444444e-05,0.000446777777777778,1.60625e-05,1.52430555555556e-06,2.48958333333333e-05,8.65972222222222e-06,8.95833333333333e-07,2.37222222222222e-05,1.10416666666667e-06,3.33333333333333e-07,1.47916666666667e-06,1.04166666666667e-07,0,2.25694444444444e-07,2.32638888888889e-07,3.125e-08,4.16666666666667e-08,3.92361111111111e-06,2.08333333333333e-08,2.22222222222222e-07,0,1.36319444444444e-05,4.54513888888889e-06,1.71875e-06,5.68055555555556e-06,3.54826388888889e-05,5.66284722222222e-05,2.78333333333333e-05,2.04861111111111e-07,2.11805555555556e-06,4.60277777777778e-05,7.70486111111111e-06,2.08333333333333e-08,5.45138888888889e-07,0,0,1.14583333333333e-07,0,0.000149690972222222,6.63888888888889e-06,1.875e-07,2.55555555555556e-06,1.22083333333333e-05,6.67013888888889e-06,6.01145833333333e-05,2.93368055555556e-05,5.11388888888889e-05,0.000104965277777778,6.94444444444444e-08,6.19791666666667e-06,8.33333333333333e-08,0,0,3.81944444444444e-08,1.875e-07,0,2.08333333333333e-08,0,6.38888888888889e-07,5.55555555555556e-08,3.89583333333333e-06,0,7.98611111111111e-08,2.08333333333333e-08,0,2.08333333333333e-08,1.04166666666667e-07,3.125e-08,3.125e-08,2.08333333333333e-08,7.98611111111111e-08,2.8125e-07,2.08333333333333e-07,3.95833333333333e-07,8.33333333333333e-08,4.16666666666667e-08,0,9.16666666666667e-07,1.04166666666667e-08,2.63888888888889e-07,6.25e-08,0,0,0.000199805555555556,2.08333333333333e-08,0,2.04861111111111e-07,0,4.16666666666667e-08,4.27083333333333e-07,2.84722222222222e-07,4.16666666666667e-07,0,0,0,4.16666666666667e-08,0,7.98611111111111e-08,0,0,0,0,0,0,1.63194444444444e-07,0,0,0,0,0,2.08333333333333e-08,1.8125e-06,0,0,0,0,0
337,0.386827,2013-12-14 - 2014-11-16,1.86943620178042e-07,0,7.67655786350148e-06,1.77685459940653e-05,1.29080118694362e-06,2.09584569732938e-05,0,7.0893175074184e-05,6.55786350148368e-07,3.3946587537092e-06,3.23442136498516e-06,5.18694362017804e-06,1.73857566765579e-05,2.34421364985163e-07,2.37388724035608e-08,0,5.07715133531157e-06,5.54896142433234e-07,3.88724035608309e-07,4.15430267062315e-08,6.43916913946588e-07,1.80712166172107e-06,2.31454005934718e-07,5.6379821958457e-08,8.90207715133529e-09,1.22581602373887e-05,1.06824925816024e-06,1.46142433234421e-05,7.2700296735905e-07,4.89910979228487e-06,3.7813056379822e-05,4.62908011869436e-07,2.22433234421365e-05,3.98219584569733e-06,2.8486646884273e-07,1.26409495548961e-06,8.90207715133531e-08,0,0,1.03857566765579e-07,1.48367952522255e-08,3.56083086053413e-08,1.5727002967359e-07,1.78041543026706e-08,2.64094955489614e-07,0,1.40563798219585e-05,2.96735905044511e-07,3.47181008902077e-07,1.64094955489614e-06,1.7080118694362e-05,0.00012260237388724,9.86053412462908e-06,4.21364985163205e-07,2.07418397626113e-06,2.87715133531157e-05,1.17210682492582e-06,1.78041543026706e-08,1.58160237388724e-06,0,4.15430267062315e-08,3.97922848664688e-06,0,0.000127172106824926,6.50949554896143e-05,1.60237388724036e-07,3.40949554896142e-06,4.8486646884273e-06,4.94955489614243e-06,3.83976261127596e-05,1.59495548961424e-05,3.65222551928783e-05,8.15608308605341e-05,2.7893175074184e-07,5.01780415430267e-06,1.06824925816024e-07,0,0,2.9673590504451e-08,1.60237388724036e-07,0,1.78041543026706e-08,0,9.88130563798219e-07,4.74777448071217e-08,3.32937685459941e-06,0,0,1.78041543026706e-08,4.15430267062315e-08,1.78041543026706e-08,4.74777448071217e-08,1.63204747774481e-07,1.48367952522255e-08,5.34124629080119e-08,7.12166172106825e-08,1.57270029673591e-07,1.18694362017804e-08,3.73887240356083e-07,1.06824925816024e-07,0,0,3.97626112759644e-07,8.6053412462908e-08,4.83679525222552e-07,4.15430267062315e-08,0,0,0.000267925816023739,1.78041543026706e-08,0,4.15430267062315e-08,0,4.21364985163205e-07,1.48367952522255e-07,1.24629080118694e-07,4.45103857566766e-08,0,0,0,6.23145400593472e-08,4.15430267062315e-08,4.15430267062315e-08,4.15430267062315e-08,2.53056379821958e-05,0,0,0,0,0,0,0,0,0,0,1.78041543026706e-08,1.54896142433234e-06,0,0,0,0,0
343,0.746335,2013-12-14 - 2014-11-22,1.83673469387755e-07,0,6.51166180758018e-05,2.05276967930029e-05,1.26822157434402e-06,2.02040816326531e-05,2.33236151603499e-07,0.000134186588921283,2.88629737609329e-07,2.79300291545189e-06,1.9067055393586e-06,4.47026239067055e-05,1.77842565597668e-05,2.04081632653061e-07,1.74927113702624e-08,0,4.69387755102041e-06,5.8600583090379e-07,5.24781341107872e-08,0,8.39650145772595e-07,1.2798833819242e-06,0,9.62099125364432e-08,2.79883381924198e-07,6.86355685131195e-05,0.000490413994169096,1.46355685131195e-05,8.15743440233236e-06,1.47638483965015e-05,4.66822157434402e-05,1.6268221574344e-06,9.62711370262391e-05,1.19212827988338e-05,2.79883381924198e-07,1.24198250728863e-06,8.7463556851312e-08,0,0,3.49854227405248e-07,2.62390670553936e-08,5.88921282798834e-06,1.08454810495627e-06,1.74927113702624e-08,7.52186588921283e-07,0,6.10787172011662e-06,1.50437317784257e-06,1.13702623906706e-07,6.27405247813411e-06,0.000112918367346939,7.53440233236151e-05,6.99708454810496e-08,0,3.76093294460641e-07,6.26297376093294e-05,8.10495626822158e-06,1.74927113702624e-07,7.87172011661808e-08,7.24198250728863e-06,0,3.96209912536443e-06,0,0.000131244897959184,7.93002915451895e-07,1.57434402332362e-07,5.79008746355685e-06,1.33644314868805e-05,1.45772594752187e-08,0.000182536443148688,1.34110787172011e-06,5.30495626822157e-05,2.80758017492711e-06,1.45772594752187e-08,7.48396501457726e-06,1.04956268221574e-07,0,0,6.99708454810496e-08,1.57434402332362e-07,0,1.74927113702624e-08,0,8.77551020408163e-07,1.4868804664723e-07,3.27113702623907e-06,0,0,6.12244897959184e-08,0,1.74927113702624e-08,2.21574344023324e-07,6.86588921282799e-06,2.62390670553936e-08,5.24781341107872e-08,1.22448979591837e-07,2.36151603498542e-07,1.74927113702624e-07,3.6734693877551e-07,1.04956268221574e-07,0,0,8.92128279883382e-07,6.12244897959184e-08,0,7.87172011661808e-08,0,0,0.000383119533527697,1.74927113702624e-08,0,0,0,1.54518950437318e-07,0,0,4.3731778425656e-08,0,0,0,0,0,0,7.87172011661808e-08,0,3.13702623906706e-06,7.5131195335277e-06,6.96793002915452e-07,1.8600583090379e-06,2.33236151603499e-07,0,0,0,0,0,1.74927113702624e-08,1.52186588921283e-06,0,0,0,0,0
358,0.507369,2013-12-14 - 2014-12-07,1.75977653631285e-07,0,8.67039106145251e-06,1.69720670391061e-05,1.21508379888268e-06,1.57513966480447e-05,6.42458100558659e-08,2.64916201117318e-05,3.5195530726257e-07,5.64245810055866e-07,3.28491620111732e-06,5.93296089385475e-06,1.69748603351955e-05,3.79888268156425e-07,1.67597765363129e-08,1.28491620111732e-07,5.64525139664805e-06,5.6145251396648e-07,6.89944134078212e-07,2.56983240223464e-07,5.78212290502793e-07,1.59217877094972e-06,1.28491620111732e-07,1.98324022346369e-07,2.68156424581006e-07,3.73463687150838e-06,0.000313821229050279,1.10530726256983e-05,1.06424581005587e-06,1.80642458100559e-05,1.47513966480447e-05,1.83519553072626e-06,1.08156424581006e-05,2.25698324022346e-06,2.68156424581006e-07,1.09217877094972e-06,8.37988826815642e-08,0,1.62011173184358e-07,3.35195530726257e-07,1.36871508379888e-07,3.35195530726257e-08,9.74860335195531e-07,1.67597765363129e-08,1.66201117318436e-06,0,1.31815642458101e-05,1.37709497206704e-06,5.3072625698324e-08,3.04748603351955e-06,2.07988826815643e-05,2.88631284916201e-05,6.31675977653631e-05,1.45279329608939e-05,3.60335195530726e-07,5.14162011173184e-05,1.90307262569832e-05,1.67597765363129e-08,1.71787709497207e-06,6.42458100558659e-08,0,6.81005586592179e-06,0,0.000172153631284916,2.17094972067039e-05,4.60893854748603e-07,1.5586592178771e-06,5.91899441340782e-06,1.32402234636872e-06,2.41061452513966e-05,6.23463687150838e-05,3.35279329608939e-05,2.56145251396648e-06,4.49162011173184e-06,5.70391061452514e-06,1.00558659217877e-07,0,0,6.14525139664804e-08,8.65921787709497e-08,0,1.67597765363129e-08,0,9.24581005586592e-07,1.42458100558659e-07,3.1340782122905e-06,0,0,1.67597765363129e-08,0,4.74860335195531e-08,8.37988826815642e-08,2.51396648044693e-08,2.51396648044693e-08,1.39664804469274e-08,2.79329608938548e-09,2.26256983240223e-07,1.67597765363128e-07,1.25698324022346e-07,6.14525139664804e-08,9.77653631284916e-08,0,3.2122905027933e-07,5.8659217877095e-08,3.54748603351955e-07,0,0,0,0.000359511173184358,1.67597765363129e-08,0,0,0,0,1.28491620111732e-07,0,4.18994413407821e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28491620111732e-07,0,0,0,0,1.67597765363129e-08,1.45810055865922e-06,6.42458100558659e-08,4.18994413407821e-07,0,0,0
368,0.496492,2013-12-14 - 2014-12-17,1.71195652173913e-07,2.71739130434783e-08,4.66576086956522e-06,1.95298913043478e-05,1.1820652173913e-06,1.74945652173913e-05,2.01086956521739e-07,0.000114345108695652,3.15217391304348e-07,8.3695652173913e-07,2.27989130434783e-06,1.30788043478261e-05,1.5e-05,3.96739130434783e-07,4.64673913043478e-07,0,3.70380434782609e-06,5.46195652173913e-07,8.70380434782609e-06,2.71739130434783e-08,1.82065217391304e-07,8.47826086956521e-07,9.23913043478261e-08,8.96739130434783e-08,2.06521739130435e-07,2.07391304347826e-05,0.000297108695652174,1.10652173913043e-05,1.21847826086957e-05,1.64402173913043e-05,2.49619565217391e-05,1.73913043478261e-07,2.17309782608696e-05,6.38315217391304e-06,2.60869565217391e-07,1.15760869565217e-06,8.15217391304348e-08,0,2.71739130434783e-08,3.26086956521739e-07,2.17391304347826e-07,3.26086956521739e-08,1.01086956521739e-06,1.6304347826087e-08,5.02717391304348e-07,0,9.0054347826087e-06,1.40217391304348e-06,1.05978260869565e-07,2.17391304347826e-06,3.85652173913043e-05,2.50353260869565e-05,6.06005434782609e-05,1.6570652173913e-05,3.5054347826087e-07,7.93478260869567e-07,1.79157608695652e-05,1.6304347826087e-08,1.32336956521739e-06,0,0,6.94021739130435e-06,0,0.000118600543478261,1.51630434782609e-06,1.46739130434783e-07,1.88858695652174e-06,4.46739130434783e-06,2.19021739130435e-06,1.03206521739131e-05,1.20842391304348e-05,2.34429347826087e-05,2.49728260869565e-06,2.0679347826087e-06,5.9320652173913e-06,9.78260869565217e-08,5.43478260869565e-08,0,2.71739130434783e-08,1.46739130434783e-07,0,1.6304347826087e-08,0,9.34782608695652e-07,1.38586956521739e-07,3.04891304347826e-06,0,4.07608695652174e-08,1.6304347826087e-08,0,1.6304347826087e-08,2.71739130434783e-08,1.4945652173913e-07,2.44565217391304e-08,4.89130434782609e-08,3.80434782608696e-08,1.92934782608696e-07,1.35869565217391e-07,1.79347826086957e-07,9.78260869565217e-08,2.71739130434783e-08,0,1.19565217391304e-07,8.96739130434783e-08,1.73913043478261e-07,0,0,0,0.000357,1.6304347826087e-08,0,0,0,2.71739130434783e-08,0,0,7.8804347826087e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6304347826087e-08,1.41847826086957e-06,0,0,0,0,0
